id xcentroid ycentroid fwhm sharpness roundness pa npix sky peak flux mag
1812 770.78 982.27 1.88 0.63 0.14 66.35 11 51.20 210.47 1169.46 -7.67
1813 795.23 982.12 1.90 0.63 0.13 113.33 12 37.47 120.57 659.44 -7.05
1814 908.78 982.41 1.91 0.64 0.17 53.91 11 18.84 87.79 589.86 -6.93
1815 232.10 982.84 2.00 0.67 0.10 75.11 13 54.03 144.28 943.55 -7.44
1816 399.19 984.11 1.98 0.66 0.06 129.59 12 116.45 260.83 1675.28 -8.06
1817 475.67 984.19 1.88 0.63 0.11 6.48 11 17.63 63.80 346.01 -6.35
1818 632.34 984.01 1.96 0.65 0.13 105.34 12 38.43 135.07 842.63 -7.31
1819 144.57 986.80 1.90 0.63 0.16 129.32 11 61.04 121.02 677.87 -7.08
1820 650.29 988.12 1.99 0.66 0.17 135.59 11 29.61 71.22 498.05 -6.74
1821 813.64 987.90 1.92 0.64 0.07 72.96 12 262.32 803.50 5217.16 -9.29
1822 866.94 988.15 1.99 0.66 0.08 18.18 13 22.44 85.83 597.97 -6.94
1823 562.86 989.39 1.91 0.64 0.07 110.60 11 34.31 108.21 674.18 -7.07
1824 270.95 993.29 1.81 0.60 0.16 172.50 12 24.70 73.32 371.59 -6.43
1825 327.01 993.33 1.98 0.66 0.02 157.63 12 56.41 145.08 829.14 -7.30
1826 467.79 993.32 1.89 0.63 0.09 35.40 11 25.82 62.71 399.29 -6.50
1827 793.81 993.38 1.81 0.60 0.19 75.77 10 15.62 56.44 327.62 -6.29
1828 183.57 994.40 1.86 0.62 0.17 38.32 11 63.49 158.76 977.45 -7.48
1829 241.15 994.03 2.02 0.67 0.06 179.23 13 49.84 133.33 851.06 -7.32
1830 366.61 998.92 1.97 0.66 0.05 96.87 12 488.81 1382.06 9148.95 -9.90
1831 586.90 999.45 1.86 0.62 0.12 68.57 12 45.24 175.57 963.97 -7.46
1832 947.23 999.44 1.89 0.63 0.15 108.81 11 30.87 115.60 682.54 -7.09
1833 25.55 999.93 1.96 0.65 0.12 143.68 10 62.56 91.42 648.40 -7.03
1834 600.83 1001.23 1.92 0.64 0.13 71.34 11 60.89 196.62 1176.66 -7.68
1835 992.95 1001.09 1.97 0.66 0.04 81.98 13 74.57 278.12 1683.82 -8.07
1836 245.96 1003.52 1.85 0.62 0.05 126.17 11 34.53 106.53 625.04 -6.99
1837 430.26 1003.29 1.92 0.64 0.08 141.97 12 28.36 76.32 439.21 -6.61
1838 685.02 1004.52 1.72 0.57 0.14 65.32 10 12.32 68.57 312.14 -6.24
1839 958.92 1004.51 1.85 0.62 0.17 40.90 11 16.96 75.26 482.37 -6.71
1840 112.52 1004.96 1.89 0.63 0.06 112.15 10 56.61 87.63 519.56 -6.79
1841 470.29 1007.60 1.76 0.59 0.17 143.91 10 74.32 143.56 774.85 -7.22
1842 845.87 1008.54 1.75 0.58 0.13 51.42 11 39.40 135.56 798.30 -7.26
1843 274.02 1009.43 1.95 0.65 0.14 176.52 12 98.94 244.23 1514.63 -7.95
1844 382.69 1009.51 1.86 0.62 0.20 40.63 11 69.86 198.22 1223.52 -7.72
1845 713.26 1009.06 1.99 0.66 0.08 85.37 13 29.30 83.56 549.99 -6.85
1846 207.65 1011.24 1.93 0.64 0.09 56.39 11 90.58 286.97 1717.57 -8.09
