id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1872 148.72 603.34 0.58 -0.21 0.04 25 0.00 1676.00 2.70 -1.08
1873 613.34 602.69 0.51 -0.41 -0.06 25 0.00 1076.00 1.94 -0.72
1874 922.38 603.22 0.53 0.13 -0.10 25 0.00 179734.00 296.77 -6.18
1875 126.86 604.07 0.63 -0.34 -0.04 25 0.00 3636.00 6.34 -2.01
1876 163.27 603.78 0.64 -0.30 0.17 25 0.00 2331.00 3.73 -1.43
1877 217.78 604.13 0.51 -0.07 0.06 25 0.00 670.00 1.28 -0.27
1878 816.37 604.13 0.52 0.04 -0.11 25 0.00 5368.00 9.11 -2.40
1879 46.14 605.47 0.73 -0.14 0.19 25 0.00 828.00 1.53 -0.46
1880 233.06 604.53 0.49 -0.07 0.15 25 0.00 2893.00 5.04 -1.76
1881 338.98 605.39 0.53 -0.50 0.01 25 0.00 1475.00 2.57 -1.03
1882 353.89 605.45 0.54 -0.78 -0.14 25 0.00 16403.00 25.07 -3.50
1883 510.30 604.77 0.54 -0.63 -0.18 25 0.00 1782.00 2.93 -1.17
1884 242.76 605.73 0.55 -0.39 -0.10 25 0.00 1738.00 2.98 -1.19
1885 251.51 605.37 0.50 -0.48 0.11 25 0.00 1115.00 1.89 -0.69
1886 836.00 607.15 0.47 0.39 0.35 25 0.00 1000.00 1.55 -0.48
1887 204.39 607.57 0.49 -0.20 0.07 25 0.00 1424.00 2.71 -1.08
1888 278.17 608.29 0.56 0.13 -0.56 25 0.00 1356.00 1.97 -0.74
1889 325.61 609.33 0.44 0.10 -0.18 25 0.00 677.00 1.31 -0.30
1890 571.78 609.12 0.49 -0.63 -0.00 25 0.00 593.00 1.17 -0.17
1891 400.57 610.36 0.64 0.76 -0.22 25 0.00 1529.00 1.88 -0.69
1892 246.77 610.90 0.63 -0.38 -0.06 25 0.00 834.00 1.34 -0.32
1893 344.52 611.17 0.57 -0.09 -0.13 25 0.00 22500.00 37.77 -3.94
1894 401.33 610.78 0.55 0.53 -0.82 25 0.00 1548.00 2.26 -0.89
1895 625.23 611.30 0.54 0.05 -0.01 25 0.00 90734.00 150.94 -5.45
1896 32.69 612.38 0.64 -0.54 -0.27 25 0.00 613.00 1.03 -0.03
1897 265.30 612.09 0.65 0.23 -0.17 25 0.00 1519.00 2.25 -0.88
1898 394.09 612.43 0.59 -0.09 0.05 25 0.00 10202.00 16.70 -3.06
1899 490.56 612.02 0.56 -0.60 -0.22 25 0.00 2172.00 3.52 -1.37
1900 661.16 611.98 0.58 -0.64 -0.49 25 0.00 1043.00 1.48 -0.43
1901 39.27 612.50 0.54 -0.25 0.14 25 0.00 6237.00 11.28 -2.63
1902 78.56 612.81 0.58 -0.61 -0.13 25 0.00 3788.00 6.82 -2.09
1903 334.15 612.95 0.54 -0.39 -0.21 25 0.00 1776.00 3.10 -1.23
1904 553.31 613.51 0.54 -0.02 0.04 25 0.00 1626.00 2.70 -1.08
1905 651.40 612.30 0.51 -0.81 -0.08 25 0.00 689.00 1.22 -0.22
1906 657.57 613.05 0.57 -0.12 -0.41 25 0.00 732.00 1.21 -0.20
1907 832.41 613.28 0.54 0.15 -0.10 25 0.00 53323.00 87.40 -4.85
1908 665.87 613.17 0.44 0.33 0.17 25 0.00 1382.00 2.38 -0.94
1909 895.44 613.60 0.47 -0.04 -0.03 25 0.00 35638.00 58.63 -4.42
1910 152.99 614.59 0.42 0.18 0.11 25 0.00 401121.00 688.46 -7.09
1911 565.02 615.55 0.55 -0.20 0.09 25 0.00 3518.00 5.82 -1.91
1912 581.24 615.60 0.57 0.05 0.18 25 0.00 778.00 1.25 -0.24
1913 604.79 615.13 0.51 -0.39 -0.14 25 0.00 2029.00 3.54 -1.37
1914 815.53 614.48 0.50 -0.06 -0.35 25 0.00 644.00 1.06 -0.07
1915 66.19 615.77 0.57 -0.21 -0.12 25 0.00 898.00 1.80 -0.64
1916 120.61 615.66 0.56 -0.74 -0.10 25 0.00 2420.00 4.13 -1.54
1917 172.53 615.69 0.49 0.33 -0.02 25 0.00 1451.00 2.68 -1.07
1918 250.92 615.90 0.56 -0.42 0.01 25 0.00 2222.00 4.03 -1.51
1919 274.98 615.51 0.51 0.05 0.13 25 0.00 28790.00 50.80 -4.26
1920 458.28 615.52 0.48 -0.52 -0.30 25 0.00 2300.00 3.72 -1.43
1921 471.22 616.58 0.56 0.04 0.09 25 0.00 5000.00 8.05 -2.26
1922 535.63 615.52 0.89 0.21 0.43 25 0.00 706.00 1.05 -0.05
1923 753.82 616.02 0.56 -0.15 -0.31 25 0.00 2294.00 3.66 -1.41
1924 858.28 616.04 0.51 0.11 -0.09 25 0.00 69448.00 116.25 -5.16
1925 399.32 616.78 0.55 -0.24 0.16 25 0.00 771.00 1.24 -0.23
1926 187.02 617.81 0.52 0.43 0.47 25 0.00 542.00 1.04 -0.04
1927 287.66 619.53 0.46 -0.93 -0.06 25 0.00 630.00 1.25 -0.24
1928 734.79 619.17 0.49 0.42 0.03 25 0.00 875.00 1.33 -0.31
1929 80.39 621.38 0.83 -0.64 0.63 25 0.00 806.00 1.08 -0.08
1930 341.06 620.33 0.56 -0.20 0.08 25 0.00 1735.00 3.02 -1.20
1931 517.55 620.16 0.53 -0.27 -0.13 25 0.00 1492.00 2.43 -0.96
1932 546.64 619.73 0.45 -0.29 -0.12 25 0.00 3642.00 6.28 -1.99
1933 700.27 620.25 0.54 0.02 -0.07 25 0.00 11206.00 18.68 -3.18
1934 747.37 620.24 0.37 0.25 -0.16 25 0.00 659.00 1.04 -0.05
1935 750.81 620.64 0.50 0.08 0.00 25 0.00 859.00 1.23 -0.22
1936 170.44 621.38 0.56 0.32 -0.10 25 0.00 1428.00 2.36 -0.93
1937 245.88 621.44 0.58 -0.36 -0.14 25 0.00 794.00 1.10 -0.10
1938 438.57 621.06 0.60 -0.51 -0.24 25 0.00 752.00 1.22 -0.22
1939 199.40 622.05 0.63 -0.19 -0.17 25 0.00 653.00 1.07 -0.07
1940 503.94 621.57 0.47 -0.34 0.03 25 0.00 1386.00 2.35 -0.93
1941 812.46 622.11 0.60 -0.14 -0.09 25 0.00 1722.00 2.72 -1.09
1942 79.28 622.90 0.62 -0.48 0.04 25 0.00 1852.00 3.22 -1.27
1943 150.98 623.20 0.62 -0.03 0.13 25 0.00 4124.00 6.65 -2.06
1944 329.55 622.87 0.54 -0.30 -0.15 25 0.00 79162.00 136.15 -5.34
1945 388.25 622.56 0.51 -0.07 0.08 25 0.00 988.00 1.83 -0.66
1946 725.03 622.92 0.53 -0.11 -0.19 25 0.00 870.00 1.42 -0.38
1947 185.09 624.35 0.60 -0.01 0.07 25 0.00 39613.00 67.12 -4.57
1948 468.77 624.32 0.59 0.07 -0.03 25 0.00 784.00 1.19 -0.18
1949 616.67 623.47 0.50 -0.51 -0.11 25 0.00 2043.00 3.29 -1.29
1950 239.99 624.98 0.55 -0.26 0.01 25 0.00 6246.00 10.94 -2.60
1951 258.60 625.49 0.59 -0.47 -0.08 25 0.00 837.00 1.36 -0.33
1952 558.64 625.53 0.61 -0.23 -0.40 25 0.00 900.00 1.34 -0.32
1953 563.65 625.12 0.52 -0.34 -0.14 25 0.00 1916.00 3.17 -1.25
1954 822.07 625.59 0.53 0.03 0.08 25 0.00 24181.00 38.86 -3.97
1955 119.68 626.00 0.54 -0.33 -0.17 25 0.00 823.00 1.57 -0.49
1956 152.98 625.45 0.50 0.58 0.40 25 0.00 1185.00 1.66 -0.55
1957 245.82 626.50 0.56 -0.32 0.07 25 0.00 11887.00 20.05 -3.26
1958 520.78 626.47 0.51 -0.30 0.05 25 0.00 45650.00 75.38 -4.69
1959 664.77 625.92 0.49 0.00 -0.08 25 0.00 8770.00 14.69 -2.92
1960 228.33 627.55 0.51 -0.28 0.07 25 0.00 99996.00 177.41 -5.62
1961 312.11 627.86 0.46 -0.28 -0.15 25 0.00 561.00 1.10 -0.11
1962 834.11 627.87 0.53 0.02 0.04 25 0.00 1049.00 1.71 -0.58
1963 182.40 629.25 0.60 0.19 -0.03 25 0.00 14825.00 25.25 -3.51
1964 318.90 628.73 0.55 0.05 0.09 25 0.00 2446.00 3.93 -1.49
1965 392.14 629.24 0.58 -0.30 -0.03 25 0.00 6128.00 10.30 -2.53
1966 496.04 628.75 0.51 0.01 0.04 25 0.00 223431.00 385.32 -6.46
1967 594.47 629.01 0.57 -0.05 -0.03 25 0.00 1420.00 2.22 -0.87
1968 653.28 629.31 0.65 -0.87 -0.43 25 0.00 623.00 1.03 -0.03
1969 725.03 629.48 0.53 -0.27 0.02 25 0.00 2064.00 3.36 -1.31
1970 946.53 628.60 0.49 -0.15 -0.06 25 0.00 82053.00 134.04 -5.32
1971 172.23 629.78 0.52 0.25 -0.03 25 0.00 514.00 1.07 -0.07
1972 204.23 629.78 0.57 -0.32 -0.07 25 0.00 1334.00 2.37 -0.94
1973 528.27 629.91 0.53 -0.12 -0.05 25 0.00 40379.00 69.30 -4.60
1974 89.33 630.61 0.60 -0.37 0.04 25 0.00 1218.00 2.21 -0.86
1975 280.92 631.09 0.66 -0.59 -0.11 25 0.00 1085.00 1.66 -0.55
1976 570.68 630.86 0.51 -0.28 -0.58 25 0.00 569.00 1.07 -0.08
1977 639.21 631.24 0.53 -0.36 -0.10 25 0.00 2975.00 5.04 -1.76
1978 713.67 630.76 0.47 0.38 -0.06 25 0.00 34920.00 55.70 -4.36
1979 814.71 631.43 0.54 0.26 -0.19 25 0.00 2606.00 4.17 -1.55
1980 251.64 632.06 0.61 -0.50 0.01 25 0.00 1264.00 2.09 -0.80
1981 291.44 631.98 0.63 -0.54 -0.14 25 0.00 1849.00 2.95 -1.17
1982 806.93 632.07 0.51 -0.30 -0.07 25 0.00 11668.00 19.88 -3.25
1983 859.70 632.00 0.46 0.17 -0.09 25 0.00 177961.00 288.66 -6.15
1984 284.00 632.90 0.68 -0.20 -0.41 25 0.00 668.00 1.05 -0.05
1985 731.35 632.63 0.52 0.68 0.31 25 0.00 1570.00 2.06 -0.79
1986 230.99 634.17 0.59 -0.18 0.02 25 0.00 29556.00 50.76 -4.26
1987 468.07 634.22 0.50 -0.53 -0.09 25 0.00 815.00 1.47 -0.42
1988 332.64 634.60 0.53 -0.46 -0.09 25 0.00 627.00 1.09 -0.09
1989 389.61 634.53 0.49 -0.66 0.02 25 0.00 1023.00 1.74 -0.60
1990 364.53 635.70 0.58 -0.80 -0.24 25 0.00 1257.00 2.08 -0.80
1991 378.97 636.49 0.56 -0.47 0.06 25 0.00 4011.00 6.85 -2.09
1992 730.94 635.84 0.57 -0.47 -0.19 25 0.00 1417.00 2.17 -0.84
1993 158.11 637.54 0.59 0.09 0.21 25 0.00 3659.00 6.16 -1.97
1994 601.95 636.50 0.48 0.25 0.10 25 0.00 115818.00 193.47 -5.72
1995 205.32 638.54 0.57 0.01 0.07 25 0.00 3889.00 6.63 -2.05
1996 398.48 638.25 0.53 -0.25 -0.15 25 0.00 718.00 1.30 -0.28
1997 129.60 638.90 0.55 -0.42 -0.07 25 0.00 663.00 1.21 -0.21
1998 392.65 638.94 0.56 -0.40 -0.26 25 0.00 2225.00 3.79 -1.45
1999 588.30 638.93 0.40 -0.05 0.66 25 0.00 1214.00 1.79 -0.63
2000 747.39 639.71 0.55 0.05 -0.06 25 0.00 3126.00 4.78 -1.70
2001 16.61 640.47 0.60 -0.32 0.13 25 0.00 570.00 1.08 -0.08
2002 51.04 639.75 0.62 -0.13 0.20 25 0.00 1132.00 2.13 -0.82
2003 1010.01 640.46 0.51 0.05 0.03 25 0.00 4974.00 8.22 -2.29
2004 338.62 641.31 0.52 -0.44 -0.05 25 0.00 3656.00 6.30 -2.00
2005 633.59 641.24 0.43 -0.38 -0.13 25 0.00 889.00 1.57 -0.49
2006 771.18 642.85 0.49 -0.08 -0.18 25 0.00 736.00 1.29 -0.27
2007 953.80 643.11 0.50 -0.09 -0.27 25 0.00 634.00 1.20 -0.20
2008 302.77 644.28 0.55 -0.35 0.07 25 0.00 2080.00 3.50 -1.36
2009 216.75 645.48 0.55 -0.31 0.06 25 0.00 44578.00 75.55 -4.70
2010 554.69 644.78 0.51 -0.14 -0.05 25 0.00 1445.00 2.29 -0.90
2011 661.27 644.64 0.47 -0.62 -0.21 25 0.00 562.00 1.12 -0.12
2012 885.15 644.83 0.49 0.15 -0.05 25 0.00 12755.00 21.62 -3.34
2013 70.48 645.98 0.60 -0.41 -0.18 25 0.00 1472.00 2.54 -1.01
2014 245.07 645.68 0.54 -0.14 -0.04 25 0.00 2907.00 5.20 -1.79
2015 317.69 646.59 0.53 -0.62 -0.05 25 0.00 1472.00 2.24 -0.88
2016 517.60 646.25 0.44 -0.40 -0.19 25 0.00 1319.00 2.34 -0.92
2017 600.02 645.53 0.42 0.49 0.25 25 0.00 714.00 1.32 -0.30
2018 45.82 647.19 0.61 -0.05 0.03 25 0.00 55267.00 95.52 -4.95
2019 260.22 646.46 0.58 -0.59 0.19 25 0.00 612.00 1.04 -0.04
2020 86.39 648.20 0.48 -0.33 0.09 25 0.00 722.00 1.32 -0.30
2021 201.94 648.08 0.57 -0.04 0.01 25 0.00 251919.00 436.72 -6.60
2022 254.71 648.31 0.59 -0.08 -0.34 25 0.00 873.00 1.48 -0.42
2023 602.56 648.21 0.47 -0.30 0.10 25 0.00 769.00 1.31 -0.30
2024 334.81 649.29 0.51 -0.32 0.02 25 0.00 553.00 1.14 -0.14
2025 499.27 649.27 0.57 0.02 0.19 25 0.00 632.00 1.13 -0.13
2026 574.53 648.95 0.57 -0.24 -0.29 25 0.00 1619.00 2.64 -1.05
2027 665.18 649.34 0.62 -0.36 -0.00 25 0.00 682.00 1.16 -0.16
2028 782.13 649.72 0.49 -0.81 0.04 25 0.00 3554.00 5.64 -1.88
2029 806.58 648.67 0.47 -0.22 -0.13 25 0.00 10369.00 17.51 -3.11
2030 859.00 648.62 0.50 0.06 -0.08 25 0.00 1467.00 2.42 -0.96
2031 143.65 650.18 0.55 -0.27 0.26 25 0.00 696.00 1.27 -0.26
2032 149.17 649.75 0.61 0.30 0.31 25 0.00 824.00 1.39 -0.36
2033 248.95 650.66 0.57 -0.41 0.14 25 0.00 1974.00 3.30 -1.30
2034 311.32 649.75 0.56 -0.43 -0.33 25 0.00 1567.00 2.52 -1.00
2035 385.54 649.51 0.52 -0.59 -0.00 25 0.00 6300.00 10.61 -2.56
2036 445.20 649.79 0.53 -0.19 -0.04 25 0.00 30372.00 51.73 -4.28
2037 570.31 650.51 0.48 0.36 -0.04 25 0.00 590.00 1.00 -0.00
2038 232.94 651.16 0.60 -0.25 0.14 25 0.00 1363.00 2.10 -0.81
2039 239.67 650.97 0.40 -0.82 -0.49 25 0.00 587.00 1.00 -0.00
2040 547.50 651.50 0.52 -0.75 -0.06 25 0.00 1268.00 2.18 -0.84
2041 787.20 652.23 0.53 -0.04 -0.07 25 0.00 82742.00 138.95 -5.36
2042 81.67 652.50 0.59 0.45 0.28 25 0.00 1212.00 1.96 -0.73
2043 347.43 652.68 0.63 -0.46 -0.03 25 0.00 826.00 1.47 -0.42
2044 396.97 653.23 0.56 -0.12 0.01 25 0.00 48568.00 82.52 -4.79
2045 421.11 652.55 0.54 0.71 0.17 25 0.00 1138.00 1.66 -0.55
2046 474.24 652.70 0.51 -0.46 -0.02 25 0.00 1595.00 2.69 -1.08
2047 668.92 653.07 0.52 -0.11 -0.02 25 0.00 5428.00 9.16 -2.40
2048 736.14 653.59 0.58 0.04 0.06 25 0.00 2625.00 4.09 -1.53
2049 42.71 654.31 0.63 -0.21 -0.05 25 0.00 1649.00 2.84 -1.13
2050 140.32 654.26 0.57 -0.07 -0.07 25 0.00 767.00 1.40 -0.37
2051 300.41 654.11 0.58 0.04 0.03 25 0.00 1218.00 2.01 -0.76
2052 553.77 654.02 0.53 -0.80 -0.16 25 0.00 1353.00 2.14 -0.83
2053 245.42 655.10 0.60 -0.27 -0.04 25 0.00 1940.00 3.07 -1.22
2054 926.32 655.83 0.44 0.47 0.18 25 0.00 780.00 1.43 -0.39
2055 152.13 656.13 0.49 0.59 0.27 25 0.00 1170.00 2.06 -0.79
2056 432.00 656.58 0.59 -0.92 0.06 25 0.00 597.00 1.00 -0.00
2057 469.27 655.88 0.61 -0.33 -0.11 25 0.00 1427.00 2.37 -0.94
2058 384.95 656.47 0.52 -0.32 0.06 25 0.00 914.00 1.54 -0.47
2059 494.69 656.93 0.47 -0.09 -0.01 25 0.00 2642.00 4.60 -1.66
2060 574.82 657.21 0.47 -0.65 -0.10 25 0.00 902.00 1.60 -0.51
2061 689.99 657.60 0.54 -0.25 0.10 25 0.00 1054.00 1.72 -0.59
2062 711.76 657.30 0.55 -0.19 -0.10 25 0.00 1161.00 1.76 -0.61
2063 98.19 657.53 0.53 -0.05 0.14 25 0.00 85456.00 153.33 -5.46
2064 237.17 657.99 0.60 -0.26 -0.04 25 0.00 4029.00 6.97 -2.11
2065 460.92 657.42 0.42 0.11 -0.04 25 0.00 525.00 1.09 -0.09
2066 474.69 658.13 0.55 -0.44 -0.25 25 0.00 1746.00 2.95 -1.18
2067 120.38 658.59 0.59 0.24 -0.12 25 0.00 621.00 1.14 -0.14
2068 346.82 659.24 0.56 -0.05 -0.00 25 0.00 2127.00 3.61 -1.39
2069 535.43 658.65 0.52 -0.11 -0.63 25 0.00 838.00 1.19 -0.18
2070 252.61 660.64 0.47 -0.63 0.15 25 0.00 598.00 1.15 -0.15
2071 303.08 660.43 0.55 -0.54 -0.05 25 0.00 914.00 1.57 -0.49
2072 406.65 660.27 0.55 -0.47 -0.15 25 0.00 1414.00 2.29 -0.90
2073 18.33 661.32 0.63 -0.36 -0.06 25 0.00 882.00 1.40 -0.37
2074 159.43 660.97 0.47 -0.28 -0.20 25 0.00 1418.00 2.63 -1.05
2075 488.48 661.12 0.58 -0.14 -0.11 25 0.00 4880.00 8.10 -2.27
2076 668.39 661.19 0.61 0.12 -0.25 25 0.00 714.00 1.10 -0.11
2077 230.99 662.08 0.56 -0.09 -0.11 25 0.00 673.00 1.10 -0.11
2078 333.91 661.73 0.54 0.59 -0.18 25 0.00 609.00 1.00 -0.00
2079 602.11 661.54 0.57 -0.12 0.05 25 0.00 868.00 1.57 -0.49
2080 183.02 663.26 0.63 -0.26 0.01 25 0.00 3749.00 6.30 -2.00
2081 414.08 663.13 0.54 -0.33 -0.10 25 0.00 12690.00 21.33 -3.32
2082 729.75 662.89 0.52 -0.61 -0.27 25 0.00 10587.00 17.66 -3.12
2083 945.89 663.13 0.47 0.36 0.18 25 0.00 943.00 1.55 -0.48
2084 62.15 664.52 0.62 -0.19 0.16 25 0.00 1200.00 2.13 -0.82
2085 87.04 663.86 0.47 0.33 -0.22 25 0.00 1537.00 2.51 -1.00
2086 279.61 663.56 0.45 -0.48 -0.09 25 0.00 572.00 1.05 -0.05
2087 365.89 664.52 0.51 0.09 0.18 25 0.00 1120.00 1.99 -0.75
2088 736.03 663.87 0.53 -0.34 0.12 25 0.00 754.00 1.11 -0.12
2089 777.25 664.29 0.52 0.15 -0.06 25 0.00 1751.00 3.14 -1.24
2090 56.98 664.80 0.67 0.34 -0.09 25 0.00 850.00 1.36 -0.34
2091 326.92 664.77 0.52 0.11 0.11 25 0.00 1232.00 2.22 -0.87
2092 463.78 664.68 0.53 -0.15 -0.32 25 0.00 859.00 1.45 -0.40
2093 25.13 666.49 0.66 0.04 0.16 25 0.00 1414.00 2.44 -0.97
2094 660.52 666.27 0.54 0.13 -0.12 25 0.00 92672.00 152.61 -5.46
2095 800.68 665.74 0.50 -0.43 -0.20 25 0.00 964.00 1.73 -0.59
2096 359.48 667.14 0.51 -0.52 -0.05 25 0.00 1440.00 2.48 -0.99
2097 767.91 667.46 0.47 -0.08 0.12 25 0.00 1295.00 2.35 -0.93
2098 307.36 667.62 0.60 -0.22 0.12 25 0.00 1047.00 1.75 -0.61
2099 76.46 668.90 0.62 -0.54 0.08 25 0.00 950.00 1.59 -0.50
2100 487.33 669.16 0.47 -0.49 -0.25 25 0.00 718.00 1.28 -0.27
2101 133.41 670.05 0.52 -0.40 -0.17 25 0.00 1833.00 3.48 -1.35
2102 15.36 671.36 0.60 0.14 0.05 25 0.00 2058.00 3.72 -1.43
2103 96.91 671.29 0.65 -0.44 0.21 25 0.00 821.00 1.37 -0.34
2104 171.17 671.23 0.58 -0.48 0.01 25 0.00 895.00 1.59 -0.51
2105 186.66 670.53 0.49 0.29 0.06 25 0.00 7033.00 12.37 -2.73
2106 255.48 670.67 0.53 -0.48 -0.06 25 0.00 33514.00 59.30 -4.43
2107 299.04 670.10 0.37 0.51 0.50 25 0.00 644.00 1.09 -0.09
2108 684.68 670.99 0.54 -0.42 -0.25 25 0.00 12144.00 20.24 -3.27
2109 309.54 672.84 0.63 -0.76 0.34 25 0.00 793.00 1.08 -0.08
2110 761.72 672.70 0.49 -0.59 0.08 25 0.00 5531.00 8.65 -2.34
2111 495.07 672.56 0.50 0.27 0.11 25 0.00 37619.00 62.40 -4.49
2112 569.97 672.76 0.47 -0.27 -0.06 25 0.00 772.00 1.35 -0.33
2113 676.39 673.91 0.50 0.14 0.08 25 0.00 1732.00 2.71 -1.08
2114 876.05 673.11 0.53 0.07 -0.05 25 0.00 3629.00 6.01 -1.95
2115 80.71 674.12 0.56 0.08 0.30 25 0.00 741.00 1.32 -0.30
2116 292.66 673.77 0.56 0.07 -0.07 25 0.00 2409.00 3.90 -1.48
2117 548.20 674.02 0.55 -0.14 -0.12 25 0.00 1273.00 2.06 -0.78
2118 774.46 674.28 0.44 -0.39 -0.10 25 0.00 566.00 1.24 -0.23
2119 288.21 675.14 0.64 0.55 0.08 25 0.00 702.00 1.15 -0.15
2120 430.00 674.67 0.52 -0.02 0.04 25 0.00 6773.00 11.76 -2.68
2121 853.97 674.75 0.46 -0.63 -0.15 25 0.00 988.00 1.72 -0.59
2122 308.51 675.81 0.52 -0.37 0.23 25 0.00 1211.00 1.91 -0.70
2123 421.33 675.58 0.51 -0.27 0.02 25 0.00 673.00 1.19 -0.18
2124 672.86 675.10 0.42 0.24 0.11 25 0.00 1171.00 2.05 -0.78
2125 919.16 676.04 0.49 0.07 -0.01 25 0.00 863.00 1.55 -0.48
2126 471.44 677.36 0.56 0.09 -0.06 25 0.00 12992.00 21.54 -3.33
2127 603.00 677.14 0.60 -0.06 -0.05 25 0.00 601.00 1.00 -0.01
2128 760.07 677.06 0.53 0.45 -0.40 25 0.00 1414.00 2.28 -0.89
2129 84.89 677.84 0.54 -0.57 -0.30 25 0.00 959.00 1.70 -0.58
2130 161.92 678.01 0.63 -0.58 -0.11 25 0.00 736.00 1.26 -0.25
2131 253.75 678.20 0.54 -0.22 -0.07 25 0.00 1715.00 2.91 -1.16
2132 481.92 679.59 0.55 -0.38 0.14 25 0.00 2687.00 4.33 -1.59
2133 397.66 679.60 0.48 -0.62 -0.14 25 0.00 1371.00 2.39 -0.95
2134 715.70 679.96 0.48 0.17 -0.06 25 0.00 128478.00 209.51 -5.80
2135 813.26 680.55 0.54 0.17 0.05 25 0.00 142105.00 228.96 -5.90
2136 61.87 681.15 0.53 0.26 -0.11 25 0.00 827.00 1.44 -0.39
2137 305.30 680.64 0.54 -0.17 0.08 25 0.00 829.00 1.51 -0.45
2138 384.37 681.00 0.52 -0.77 -0.05 25 0.00 1081.00 1.91 -0.70
2139 826.18 680.89 0.53 0.37 -0.25 25 0.00 569.00 1.14 -0.15
2140 107.48 681.34 0.48 -0.53 0.05 25 0.00 2208.00 4.07 -1.52
2141 735.89 682.45 0.49 0.06 -0.27 25 0.00 1091.00 1.93 -0.72
2142 390.34 682.48 0.47 -0.21 0.01 25 0.00 1076.00 1.97 -0.74
2143 682.21 682.87 0.52 -0.17 -0.11 25 0.00 3733.00 6.29 -2.00
2144 935.07 683.44 0.52 0.17 0.05 25 0.00 35347.00 56.70 -4.38
2145 969.65 683.15 0.46 -0.03 -0.03 25 0.00 1064.00 1.95 -0.73
2146 15.14 685.25 0.52 -0.19 0.56 25 0.00 572.00 1.01 -0.01
2147 52.06 685.59 0.62 0.02 0.40 25 0.00 979.00 1.62 -0.52
2148 156.54 684.54 0.61 -0.97 -0.13 25 0.00 1567.00 2.50 -0.99
2149 174.40 685.31 0.61 -0.04 -0.08 25 0.00 2108.00 3.52 -1.37
2150 354.36 684.68 0.51 -0.25 -0.00 25 0.00 35461.00 61.77 -4.48
2151 363.44 685.27 0.57 0.29 -0.06 25 0.00 1034.00 1.68 -0.56
2152 401.27 684.20 0.46 -0.95 0.05 25 0.00 1159.00 1.70 -0.58
2153 449.39 684.69 0.53 -0.47 -0.14 25 0.00 764.00 1.36 -0.33
2154 251.23 686.41 0.56 -0.23 0.04 25 0.00 2496.00 4.27 -1.58
2155 343.53 685.67 0.43 -0.87 -0.06 25 0.00 1204.00 2.15 -0.83
2156 700.66 685.80 0.50 -0.18 -0.16 25 0.00 302996.00 502.86 -6.75
2157 909.68 686.21 0.46 -0.13 -0.14 25 0.00 4589.00 7.64 -2.21
2158 393.72 687.43 0.48 0.62 0.28 25 0.00 980.00 1.67 -0.55
2159 613.40 687.76 0.51 -0.20 -0.05 25 0.00 4586.00 7.75 -2.22
2160 244.76 689.15 0.53 -0.20 -0.16 25 0.00 640.00 1.07 -0.07
2161 618.35 689.06 0.61 -0.48 -0.45 25 0.00 1251.00 1.84 -0.66
2162 22.34 691.12 0.67 0.08 -0.05 25 0.00 848.00 1.42 -0.38
2163 93.47 691.05 0.60 0.07 -0.10 25 0.00 803.00 1.36 -0.34
2164 161.84 690.76 0.58 -0.24 -0.00 25 0.00 1480.00 2.72 -1.09
2165 322.31 690.79 0.53 -0.19 -0.02 25 0.00 21966.00 38.46 -3.96
2166 385.79 690.85 0.53 -0.44 -0.29 25 0.00 766.00 1.29 -0.28
2167 795.20 691.20 0.48 -0.01 -0.03 25 0.00 2782.00 4.81 -1.70
2168 954.97 690.56 0.40 0.42 -0.01 25 0.00 934.00 1.67 -0.56
2169 231.84 691.99 0.66 0.01 -0.03 25 0.00 938.00 1.51 -0.45
2170 286.09 691.52 0.55 -0.30 0.16 25 0.00 650.00 1.03 -0.03
2171 399.87 692.18 0.58 -0.43 -0.08 25 0.00 1508.00 2.47 -0.98
2172 439.20 692.31 0.58 -0.06 0.13 25 0.00 2563.00 4.03 -1.51
2173 581.92 691.80 0.53 0.13 0.01 25 0.00 3443.00 5.67 -1.88
2174 249.30 693.21 0.59 -0.15 0.05 25 0.00 1176.00 2.03 -0.77
2175 309.31 693.54 0.45 -0.74 0.20 25 0.00 700.00 1.11 -0.11
2176 463.94 692.99 0.45 -0.07 -0.04 25 0.00 1422.00 2.74 -1.09
2177 482.27 693.51 0.56 0.17 0.05 25 0.00 8074.00 13.28 -2.81
2178 541.40 693.45 0.51 -0.28 -0.05 25 0.00 861.00 1.50 -0.44
2179 117.39 694.07 0.61 -0.11 -0.02 25 0.00 4086.00 6.88 -2.09
2180 788.77 693.90 0.48 -0.20 -0.26 25 0.00 1932.00 3.29 -1.29
2181 842.53 693.68 0.52 -0.14 -0.03 25 0.00 973.00 1.48 -0.43
2182 213.62 694.66 0.53 -0.91 -0.17 25 0.00 1408.00 2.47 -0.98
2183 219.52 695.12 0.57 -0.40 -0.23 25 0.00 1712.00 2.91 -1.16
2184 620.76 695.32 0.51 -0.28 -0.01 25 0.00 8486.00 14.03 -2.87
2185 738.24 695.27 0.54 0.16 -0.02 25 0.00 53721.00 88.08 -4.86
2186 776.34 694.65 0.47 0.01 -0.02 25 0.00 4581.00 7.70 -2.22
2187 66.25 696.31 0.62 0.18 0.07 25 0.00 5885.00 10.03 -2.50
2188 100.37 696.49 0.54 -0.83 -0.02 25 0.00 1170.00 2.07 -0.79
