id xcentroid ycentroid fwhm sharpness roundness pa npix sky peak flux mag
1770 866.17 766.38 1.82 0.61 0.13 136.65 12 463.83 2639.17 14149.00 -10.38
1771 877.21 766.09 1.93 0.64 0.10 118.67 12 103.58 784.42 3951.00 -8.99
1772 66.18 767.16 1.76 0.59 0.11 138.69 10 146.33 518.67 2882.67 -8.65
1773 138.07 767.10 1.74 0.58 0.10 63.75 11 56.25 476.75 2284.25 -8.40
1774 269.82 767.47 1.70 0.57 0.02 157.12 12 545.67 3769.33 19011.00 -10.70
1775 300.33 767.06 1.78 0.59 0.07 7.48 12 91.75 574.25 2826.00 -8.63
1776 426.33 768.13 1.80 0.60 0.11 140.78 11 139.83 756.17 3374.83 -8.82
1777 596.13 767.94 1.86 0.62 0.06 166.98 13 258.33 1794.67 9283.67 -9.92
1778 146.83 768.82 1.94 0.65 0.15 103.10 13 95.50 764.50 4034.50 -9.01
1779 350.05 769.32 1.84 0.61 0.10 148.24 12 280.67 2216.33 11470.00 -10.15
1780 487.09 768.84 1.78 0.59 0.05 130.05 13 116.67 781.33 3784.33 -8.94
1781 674.14 769.01 1.94 0.65 0.04 92.47 12 222.83 1351.17 7301.00 -9.66
1782 689.39 769.75 1.81 0.60 0.14 38.28 11 6548.17 30237.83 177737.17 -13.12
1783 411.99 771.77 1.86 0.62 0.05 37.99 13 3674.42 26840.58 145163.58 -12.90
1784 437.33 772.06 1.73 0.58 0.10 162.77 11 87.58 401.42 1978.58 -8.24
1785 808.70 772.07 1.85 0.62 0.10 166.52 12 128.00 585.00 3314.00 -8.80
1786 550.88 773.05 1.89 0.63 0.06 87.47 13 150.25 1232.75 6344.75 -9.51
1787 29.70 774.03 1.70 0.57 0.15 28.66 10 105.67 399.33 1864.33 -8.18
1788 562.06 773.82 1.88 0.63 0.18 9.76 12 33.17 384.83 1802.00 -8.14
1789 82.23 774.99 1.83 0.61 0.05 71.08 12 39629.25 329678.75 1721065.00 -15.59
1790 624.98 774.76 1.84 0.61 0.05 88.00 11 211.42 1083.58 5983.42 -9.44
1791 703.20 775.10 1.89 0.63 0.05 30.78 13 171.58 880.42 4437.42 -9.12
1792 235.94 776.06 1.91 0.64 0.08 10.45 13 69.58 617.42 3131.42 -8.74
1793 335.32 776.28 1.76 0.59 0.15 122.76 12 125.08 1038.92 4960.00 -9.24
1794 713.79 776.06 1.87 0.62 0.10 45.86 12 174.83 988.17 5963.00 -9.44
1795 183.24 778.32 1.75 0.58 0.17 133.13 10 264.08 2175.92 9815.17 -9.98
1796 224.26 778.28 1.73 0.58 0.05 145.26 12 63.08 457.92 2125.00 -8.32
1797 247.03 778.25 1.93 0.64 0.07 156.04 13 131.75 802.25 4784.25 -9.20
1798 272.80 777.80 1.85 0.62 0.02 1.32 13 1109.08 8447.92 45843.92 -11.65
1799 589.89 777.81 1.93 0.64 0.09 122.70 13 171.42 1369.58 8209.58 -9.79
1800 667.02 777.76 1.82 0.61 0.16 91.18 10 57.08 300.92 1342.17 -7.82
1801 760.12 778.12 1.85 0.62 0.06 129.12 11 134.58 1124.42 5646.58 -9.38
1802 881.85 778.20 1.84 0.61 0.06 165.18 12 287.00 1927.00 9751.00 -9.97
1803 945.77 778.44 1.67 0.56 0.10 100.93 10 281.08 1114.92 5583.17 -9.37
1804 98.78 779.36 1.82 0.61 0.07 95.89 12 116.83 1141.17 5342.00 -9.32
1805 284.08 778.91 1.76 0.59 0.16 161.28 11 62.00 506.00 2050.00 -8.28
1806 463.29 778.78 1.78 0.59 0.05 14.68 12 394.08 2458.92 12913.00 -10.28
1807 476.71 779.09 1.85 0.62 0.05 69.69 12 131.33 841.67 4465.00 -9.12
1808 601.16 778.70 1.82 0.61 0.03 42.83 12 349.25 2259.75 12016.00 -10.20
1809 346.55 779.99 1.74 0.58 0.16 166.15 8 137.17 461.83 2498.67 -8.49
1810 69.26 781.01 1.86 0.62 0.11 168.16 12 83.00 460.00 2212.00 -8.36
1811 118.83 780.79 1.81 0.60 0.05 107.42 13 156.67 1344.33 6684.33 -9.56
1812 324.81 780.91 1.85 0.62 0.09 140.52 13 117.00 1116.00 5840.00 -9.42
1813 421.43 780.72 1.72 0.57 0.10 33.33 11 332.67 2026.33 9912.67 -9.99
1814 13.31 782.45 1.63 0.54 0.15 135.01 10 77.58 478.42 2169.17 -8.34
1815 142.22 782.07 1.81 0.60 0.05 109.86 13 424.83 4409.17 20414.17 -10.77
1816 361.06 781.54 1.72 0.57 0.03 74.05 10 -14.00 288.00 1591.00 -8.00
1817 506.03 781.89 1.89 0.63 0.06 47.10 13 404.50 2784.50 15709.50 -10.49
1818 157.66 782.84 1.83 0.61 0.07 78.65 12 638.75 3827.25 22054.00 -10.86
1819 853.09 782.96 1.86 0.62 0.07 118.44 11 64.50 711.50 3831.50 -8.96
1820 26.81 783.89 1.90 0.63 0.11 15.30 11 80.00 464.00 2377.00 -8.44
1821 405.48 783.83 1.73 0.58 0.11 15.60 11 154.92 577.08 3205.92 -8.76
1822 491.45 783.88 1.74 0.58 0.08 167.88 11 205.33 1055.67 5737.33 -9.40
1823 238.95 785.39 1.81 0.60 0.01 163.41 12 2103.33 15954.67 81232.00 -12.27
1824 134.19 785.86 1.81 0.60 0.02 65.93 13 229.75 2237.25 10636.25 -10.07
1825 455.25 785.94 1.99 0.66 0.16 177.46 12 126.75 663.25 3923.00 -8.98
1826 175.06 787.47 1.69 0.56 0.12 127.16 11 446.92 3455.08 15710.92 -10.49
1827 93.98 787.75 1.77 0.59 0.09 69.16 13 222.25 1893.75 9273.75 -9.92
1828 302.01 788.41 1.80 0.60 0.09 144.55 11 165.83 1202.17 6002.83 -9.45
1829 572.90 788.07 1.84 0.61 0.02 43.14 12 408.42 2374.58 12489.00 -10.24
1830 545.42 789.34 1.72 0.57 0.17 135.84 10 823.58 3837.42 19788.17 -10.74
1831 779.21 789.13 1.70 0.57 0.15 166.27 11 5.42 291.58 1256.42 -7.75
1832 800.32 788.74 1.87 0.62 0.13 16.21 12 170.42 956.58 5493.00 -9.35
1833 150.37 790.12 1.68 0.56 0.12 105.72 11 161.17 833.83 3612.17 -8.89
1834 187.11 790.04 1.83 0.61 0.14 127.03 12 15.42 404.58 2228.00 -8.37
1835 214.00 790.32 1.86 0.62 0.12 9.53 12 507.83 3193.17 17282.00 -10.59
1836 268.77 790.38 1.74 0.58 0.09 73.01 11 228.08 1677.92 8469.08 -9.82
1837 393.96 790.36 1.83 0.61 0.10 119.35 13 243.17 1754.83 8613.83 -9.84
1838 611.83 790.34 1.80 0.60 0.09 85.26 12 232.58 1224.42 6715.00 -9.57
1839 977.94 790.27 1.92 0.64 0.08 97.02 12 92.92 466.08 2660.00 -8.56
1840 479.95 791.44 1.75 0.58 0.07 143.26 10 115.17 442.83 2575.33 -8.53
1841 359.86 791.81 1.96 0.65 0.07 144.13 13 71.08 584.92 3237.92 -8.78
1842 429.78 792.34 1.78 0.59 0.14 113.85 12 124.75 378.25 1990.00 -8.25
1843 867.38 791.89 1.77 0.59 0.10 153.35 11 79.42 640.58 3019.42 -8.70
1844 889.85 793.46 1.68 0.56 0.03 12.88 10 87.92 410.08 1817.83 -8.15
1845 26.98 794.26 1.60 0.53 0.08 159.91 9 50.83 332.17 1317.50 -7.80
1846 349.96 794.36 1.84 0.61 0.03 136.34 12 979.25 6838.75 35376.00 -11.37
1847 492.38 794.16 1.80 0.60 0.12 128.96 12 292.00 1763.00 8654.00 -9.84
1848 700.30 795.26 1.75 0.58 0.08 52.49 12 179.83 551.17 2902.00 -8.66
1849 744.62 794.90 1.66 0.55 0.10 9.45 11 92.92 533.08 2623.92 -8.55
1850 785.29 795.46 1.75 0.58 0.11 142.74 10 31.33 386.67 1842.67 -8.16
1851 929.19 796.04 1.84 0.61 0.05 158.07 12 992.25 5191.75 27035.00 -11.08
1852 51.22 797.18 1.69 0.56 0.09 126.60 11 499.08 5672.92 23562.08 -10.93
1853 89.20 797.11 1.80 0.60 0.07 117.59 13 245.00 2659.00 11557.00 -10.16
1854 173.87 796.63 1.77 0.59 0.17 116.75 11 78.67 567.33 2993.67 -8.69
1855 252.99 797.27 1.87 0.62 0.08 164.09 11 110.25 616.75 3452.25 -8.85
1856 420.03 797.28 1.83 0.61 0.14 155.31 11 132.50 778.50 3828.50 -8.96
1857 500.68 796.78 1.78 0.59 0.17 126.67 12 101.75 485.25 2645.00 -8.56
1858 715.07 796.84 1.87 0.62 0.04 32.46 13 281.25 1556.75 8513.75 -9.83
1859 899.18 797.42 1.81 0.60 0.15 142.80 11 508.75 2618.25 14257.75 -10.39
1860 909.14 796.75 1.83 0.61 0.04 24.56 12 468.33 2229.67 12371.00 -10.23
1861 133.36 797.96 1.78 0.59 0.08 176.44 12 480.17 3700.83 18116.00 -10.65
1862 226.12 798.26 1.80 0.60 0.01 147.40 12 96.25 1027.75 4905.00 -9.23
1863 514.25 797.78 1.76 0.59 0.07 7.51 12 81.25 517.75 2403.00 -8.45
1864 833.15 799.19 1.82 0.61 0.10 140.02 11 656.50 4102.50 20482.50 -10.78
1865 242.26 800.22 1.76 0.59 0.18 113.35 11 76.08 722.92 3370.08 -8.82
1866 674.04 800.39 1.83 0.61 0.04 137.24 12 7571.17 39452.83 210534.00 -13.31
1867 620.49 800.95 1.74 0.58 0.15 10.38 10 50.42 371.58 1847.83 -8.17
1868 373.19 801.76 1.79 0.60 0.07 40.32 11 105.83 832.17 4760.83 -9.19
1869 320.21 803.31 1.81 0.60 0.16 117.24 11 139.33 1091.67 5106.33 -9.27
1870 866.97 803.15 1.96 0.65 0.06 3.12 12 71.75 547.25 2744.00 -8.60
1871 296.72 803.79 1.82 0.61 0.08 127.07 13 184.92 1120.08 5863.08 -9.42
1872 563.25 803.92 1.85 0.62 0.11 49.29 12 371.33 1448.67 7670.00 -9.71
1873 157.11 806.41 1.71 0.57 0.09 126.54 12 267.67 2363.33 10777.00 -10.08
1874 230.07 806.38 1.79 0.60 0.05 110.24 12 262.92 2048.08 10100.00 -10.01
1875 283.79 806.34 1.79 0.60 0.02 91.92 12 1725.67 13419.33 68391.00 -12.09
1876 472.93 806.18 1.94 0.65 0.09 96.30 12 52.00 510.00 2983.00 -8.69
1877 801.15 805.93 1.85 0.62 0.14 168.69 13 110.33 810.67 4237.67 -9.07
1878 122.62 807.15 1.77 0.59 0.06 84.79 12 294.50 2689.50 13061.00 -10.29
1879 589.26 807.44 1.78 0.59 0.12 119.30 11 110.17 462.83 2638.17 -8.55
1880 886.23 806.77 1.91 0.64 0.10 28.34 12 88.67 612.33 3924.00 -8.98
1881 22.84 808.07 1.85 0.62 0.19 113.54 12 74.75 449.25 1811.00 -8.14
1882 97.20 807.81 1.76 0.59 0.09 112.51 11 64.25 474.75 2661.25 -8.56
1883 778.54 808.08 1.73 0.58 0.03 35.40 11 176.42 735.58 3680.42 -8.91
1884 581.09 809.38 1.99 0.66 0.15 174.70 11 145.25 360.75 2431.25 -8.46
1885 390.18 809.74 1.75 0.58 0.13 15.92 11 66.83 320.17 1659.83 -8.05
1886 432.07 809.82 1.87 0.62 0.06 43.59 13 4899.17 34733.83 186218.83 -13.18
1887 542.75 810.04 1.90 0.63 0.03 145.20 12 197.42 1050.58 6583.00 -9.55
1888 989.53 809.78 1.53 0.51 0.17 59.63 7 64.17 196.83 872.83 -7.35
1889 272.69 811.78 1.85 0.62 0.07 125.62 12 597.83 4063.17 23201.00 -10.91
1890 1009.27 811.98 1.70 0.57 0.06 68.85 10 125.75 374.25 1454.50 -7.91
1891 111.78 812.72 1.80 0.60 0.04 80.75 13 1700.08 13835.92 74538.92 -12.18
1892 198.01 812.81 1.87 0.62 0.04 65.82 12 83.42 882.58 4874.00 -9.22
1893 608.92 812.86 1.99 0.66 0.10 164.85 13 163.00 585.00 3241.00 -8.78
1894 65.85 814.02 1.79 0.60 0.16 88.33 12 554.00 3023.00 13607.00 -10.33
1895 932.26 814.03 1.68 0.56 0.04 137.65 10 102.83 437.17 2217.67 -8.36
1896 31.17 814.93 1.75 0.58 0.03 84.02 12 150.92 2019.08 8842.00 -9.87
1897 308.16 814.73 1.83 0.61 0.10 58.55 11 384.25 1976.75 10921.25 -10.10
1898 134.82 815.75 1.84 0.61 0.11 179.78 13 194.75 1357.25 7997.25 -9.76
1899 818.49 816.04 1.64 0.55 0.07 105.40 9 108.33 611.67 2910.00 -8.66
1900 946.23 816.09 1.86 0.62 0.15 166.18 12 1134.50 5362.50 27513.00 -11.10
1901 247.37 816.85 1.79 0.60 0.01 133.71 12 72.42 790.58 3901.00 -8.98
1902 378.44 816.84 1.86 0.62 0.07 36.34 11 68.00 625.00 3633.00 -8.90
1903 537.33 816.73 1.82 0.61 0.14 42.64 12 213.33 1289.67 7437.00 -9.68
1904 797.40 816.77 1.78 0.59 0.08 20.65 11 488.67 2258.33 13170.67 -10.30
1905 417.09 819.05 1.98 0.66 0.19 164.45 13 149.67 831.33 4445.33 -9.12
1906 579.45 819.25 1.76 0.59 0.13 136.48 10 58531.08 278434.92 1492145.17 -15.43
1907 634.19 818.72 1.86 0.62 0.14 60.60 11 350.00 1148.00 6837.00 -9.59
1908 101.44 819.62 1.65 0.55 0.14 55.40 10 254.42 1828.58 9083.83 -9.90
1909 223.90 819.94 1.86 0.62 0.14 96.11 12 174.17 1213.83 6125.00 -9.47
1910 546.34 819.79 1.81 0.60 0.11 42.92 12 158.75 864.25 4627.00 -9.16
1911 651.77 820.24 1.87 0.62 0.04 112.02 11 170.17 1062.83 5681.17 -9.39
1912 183.32 821.43 1.71 0.57 0.16 140.69 11 396.58 3247.42 16400.58 -10.54
1913 982.09 820.70 1.66 0.55 0.06 109.09 8 106.42 245.58 1075.67 -7.58
1914 52.30 821.88 1.77 0.59 0.06 68.83 12 3979.08 38127.92 186493.00 -13.18
1915 362.43 821.80 1.81 0.60 0.13 14.17 11 251.00 847.00 3500.00 -8.86
1916 396.45 821.93 1.74 0.58 0.01 142.02 11 245.42 1250.58 6762.42 -9.58
1917 470.19 821.91 1.86 0.62 0.19 165.61 12 60.42 685.58 3503.00 -8.86
1918 480.93 822.09 1.88 0.63 0.05 160.48 13 445.58 3361.42 17652.42 -10.62
1919 42.17 823.31 1.75 0.58 0.09 125.35 11 339.75 3316.25 15060.75 -10.44
1920 760.41 824.12 1.80 0.60 0.10 152.49 11 505.58 2679.42 14334.58 -10.39
1921 32.81 825.10 1.70 0.57 0.16 87.46 11 112.33 678.67 2597.33 -8.54
1922 438.17 825.37 1.81 0.60 0.08 138.90 11 4755.83 29155.17 149508.83 -12.94
1923 86.47 826.16 1.73 0.58 0.14 159.59 11 189.67 1442.33 6268.67 -9.49
1924 627.77 825.97 1.91 0.64 0.08 179.21 13 290.00 1326.00 7315.00 -9.66
1925 198.33 827.26 1.75 0.58 0.15 118.97 10 191.75 1537.25 7186.50 -9.64
1926 606.32 827.15 1.81 0.60 0.09 146.14 11 245.92 1071.08 5603.92 -9.37
1927 859.90 826.77 1.88 0.63 0.06 30.65 13 2004.08 8756.92 52339.92 -11.80
1928 274.46 828.32 1.71 0.57 0.17 142.88 10 604.92 3538.08 18406.83 -10.66
1929 109.83 829.00 1.80 0.60 0.10 135.81 13 77.92 732.08 2978.08 -8.68
1930 344.85 828.72 1.87 0.62 0.06 162.78 11 180.42 764.58 4754.42 -9.19
1931 585.26 829.27 1.80 0.60 0.10 136.90 11 1394.58 7712.42 38443.58 -11.46
1932 878.27 828.76 1.83 0.61 0.11 31.20 11 1346.00 5497.00 31278.00 -11.24
1933 501.18 830.25 1.85 0.62 0.17 130.77 12 542.42 2410.58 12326.00 -10.23
1934 123.29 831.42 1.66 0.55 0.16 136.45 11 158.75 1305.25 5751.75 -9.40
1935 986.90 831.05 1.86 0.62 0.04 173.70 13 2194.58 12575.42 65724.42 -12.04
1936 472.94 832.09 1.89 0.63 0.04 163.47 13 744.25 6004.75 31445.75 -11.24
1937 516.30 832.08 1.84 0.61 0.08 164.66 11 203.33 1398.67 7312.33 -9.66
1938 717.81 831.99 1.98 0.66 0.08 61.87 13 62.17 559.83 3055.83 -8.71
1939 769.27 831.76 1.84 0.61 0.12 37.98 11 2759.58 12810.42 73933.58 -12.17
1940 223.82 833.25 1.89 0.63 0.08 48.45 12 24.33 372.67 2009.00 -8.26
1941 72.30 834.31 1.77 0.59 0.06 117.85 11 120.75 806.25 3671.75 -8.91
1942 284.77 833.99 1.76 0.59 0.13 9.11 10 61.33 479.67 2139.67 -8.33
1943 705.94 833.78 1.85 0.62 0.07 61.28 11 113.83 756.17 4061.83 -9.02
1944 56.11 835.06 1.98 0.66 0.17 145.41 12 9.00 406.00 2040.00 -8.27
1945 826.96 835.43 1.81 0.60 0.03 153.85 12 420.33 1977.67 10924.00 -10.10
1946 970.17 835.59 1.59 0.53 0.12 102.68 9 121.50 544.50 2427.50 -8.46
1947 595.85 835.77 1.79 0.60 0.07 68.06 11 119.75 566.25 2840.75 -8.63
1948 164.92 837.23 1.80 0.60 0.00 38.52 12 1661.08 17480.92 80582.00 -12.27
1949 261.76 837.69 1.53 0.51 0.17 59.08 8 80.67 330.33 1357.67 -7.83
1950 329.23 837.80 1.75 0.58 0.06 155.79 11 160.17 1139.83 5120.17 -9.27
1951 576.31 838.17 1.79 0.60 0.20 132.51 10 117.17 708.83 3639.33 -8.90
1952 680.11 838.09 1.86 0.62 0.07 153.38 13 131.58 928.42 4915.42 -9.23
1953 899.01 838.17 1.89 0.63 0.03 1.29 12 15021.58 75978.42 409390.00 -14.03
1954 956.97 838.17 1.91 0.64 0.16 137.53 13 88.17 504.83 2285.83 -8.40
1955 18.09 839.26 1.78 0.59 0.06 91.38 12 5162.25 50331.75 225979.00 -13.39
1956 372.06 839.13 1.86 0.62 0.08 76.05 13 210.75 1881.25 8924.25 -9.88
1957 929.84 839.41 1.80 0.60 0.04 149.39 11 459.67 2355.33 12788.67 -10.27
1958 613.19 840.36 1.78 0.59 0.14 137.37 11 205.00 825.00 4291.00 -9.08
1959 399.14 840.83 1.89 0.63 0.08 14.58 13 96.83 683.17 3532.17 -8.87
1960 439.84 841.30 1.92 0.64 0.07 147.61 12 150.00 577.00 3342.00 -8.81
1961 467.71 841.89 1.87 0.62 0.06 35.84 12 258.92 1236.08 7309.00 -9.66
1962 317.10 843.01 1.89 0.63 0.09 168.77 13 346.83 2761.17 14160.17 -10.38
1963 728.54 843.31 1.56 0.52 0.15 178.29 8 58.83 377.17 1642.33 -8.04
1964 981.15 843.06 1.84 0.61 0.14 147.76 12 362.17 1832.83 8824.00 -9.86
1965 175.23 844.01 1.80 0.60 0.02 76.46 12 724.83 6905.17 32840.00 -11.29
1966 277.43 843.93 1.73 0.58 0.05 159.69 12 1026.00 8378.00 41964.00 -11.56
1967 335.06 844.38 1.82 0.61 0.08 134.70 12 277.25 2093.75 10795.00 -10.08
1968 63.22 844.90 1.81 0.60 0.15 126.60 11 12.67 538.33 2501.67 -8.50
1969 740.45 844.93 1.88 0.63 0.04 10.60 12 36.58 507.42 2849.00 -8.64
1970 789.86 846.03 1.90 0.63 0.10 19.36 13 315.08 1574.92 8575.92 -9.83
1971 204.48 846.72 1.70 0.57 0.08 28.94 11 924.00 5211.00 28329.00 -11.13
1972 246.14 847.37 1.77 0.59 0.12 130.18 11 1552.25 13969.75 66188.25 -12.05
1973 581.25 846.88 1.82 0.61 0.04 13.73 13 213.50 1056.50 5699.50 -9.39
1974 622.17 847.10 1.84 0.61 0.03 145.12 13 792.17 4932.83 24945.83 -10.99
1975 837.26 846.89 1.83 0.61 0.06 27.32 12 2538.17 12964.83 68837.00 -12.09
1976 907.09 846.72 1.75 0.58 0.12 1.93 11 107.83 440.17 2315.83 -8.41
1977 944.14 847.13 1.84 0.61 0.04 97.45 11 90.67 627.33 3358.67 -8.82
1978 111.97 848.43 1.76 0.59 0.08 94.03 12 362.33 3281.67 15819.00 -10.50
1979 143.97 848.12 1.99 0.66 0.12 64.75 12 75.08 387.92 1923.00 -8.21
1980 357.93 847.94 1.88 0.63 0.06 178.43 13 376.83 2731.17 13517.17 -10.33
1981 375.40 848.98 1.72 0.57 0.10 77.36 11 94.92 764.08 3749.92 -8.94
1982 534.31 848.78 1.82 0.61 0.11 39.20 11 1487.92 7202.08 42279.92 -11.57
1983 88.25 850.12 1.84 0.61 0.11 166.33 13 8.58 643.42 3340.42 -8.81
1984 154.20 850.04 1.75 0.58 0.02 143.85 11 266.92 2577.08 11134.92 -10.12
1985 686.44 850.30 1.74 0.58 0.15 137.85 10 3188.08 15032.92 77500.17 -12.22
1986 895.34 850.26 1.82 0.61 0.13 145.69 11 2023.00 9396.00 49033.00 -11.73
1987 130.37 850.84 1.77 0.59 0.06 46.19 12 7825.67 58809.33 311171.00 -13.73
1988 848.88 851.44 1.82 0.61 0.02 20.37 12 3249.67 14279.33 80957.00 -12.27
1989 966.78 853.34 1.87 0.62 0.05 178.03 12 636.25 3154.75 17628.00 -10.62
1990 496.39 854.13 1.78 0.59 0.07 123.93 11 446.33 2110.67 10691.33 -10.07
1991 753.17 854.69 1.92 0.64 0.15 24.02 12 65.58 360.42 2271.00 -8.39
1992 15.25 856.26 1.75 0.58 0.10 106.65 11 413.33 3787.67 16629.33 -10.55
1993 352.95 855.88 1.87 0.62 0.13 97.93 12 90.33 467.67 2196.00 -8.35
1994 39.01 857.35 1.84 0.61 0.13 49.17 13 41.42 479.58 2802.58 -8.62
1995 420.30 857.13 1.81 0.60 0.05 147.78 11 7996.33 53849.67 271096.33 -13.58
1996 515.74 857.47 1.75 0.58 0.12 72.26 11 228.08 841.92 4680.08 -9.18
1997 616.25 857.06 1.81 0.60 0.05 153.49 11 1013.92 6622.08 32227.92 -11.27
1998 207.24 858.32 1.78 0.59 0.07 131.94 11 1095.42 8640.58 41754.42 -11.55
1999 318.20 857.84 1.85 0.62 0.20 99.23 12 94.25 690.75 3224.00 -8.77
2000 949.16 858.39 1.79 0.60 0.13 125.42 11 422.58 1700.42 9286.58 -9.92
2001 400.00 859.05 1.81 0.60 0.19 104.92 11 -8.92 354.92 1660.08 -8.05
2002 232.75 860.25 1.88 0.63 0.03 40.60 12 62.50 680.50 3107.00 -8.73
2003 369.13 859.92 1.85 0.62 0.07 153.17 13 264.58 1928.42 9539.42 -9.95
2004 644.20 860.34 1.75 0.58 0.09 75.96 11 37.17 249.83 1468.17 -7.92
2005 460.77 860.96 1.90 0.63 0.12 100.60 12 351.92 2178.08 12212.00 -10.22
2006 699.02 860.92 1.87 0.62 0.08 10.93 11 50.33 484.67 2821.33 -8.63
2007 735.68 861.19 1.75 0.58 0.09 53.06 10 110.75 518.25 2545.50 -8.51
2008 104.94 862.41 1.76 0.59 0.06 75.83 12 5433.33 44649.67 215361.00 -13.33
2009 481.79 862.01 1.76 0.59 0.10 23.27 11 67.25 442.75 2190.25 -8.35
2010 572.24 862.23 1.84 0.61 0.10 163.13 11 17.67 464.33 2404.67 -8.45
2011 681.35 861.88 1.79 0.60 0.14 159.30 10 103.75 422.25 2238.50 -8.37
2012 302.99 864.09 1.85 0.62 0.03 130.97 13 1013.17 9441.83 45452.83 -11.64
2013 341.97 864.02 1.92 0.64 0.07 28.52 13 598.75 3214.25 17563.25 -10.61
2014 450.33 864.20 1.80 0.60 0.09 145.03 11 339.25 2474.75 12396.25 -10.23
2015 716.19 864.12 1.87 0.62 0.10 127.56 12 138.25 927.75 4777.00 -9.20
2016 213.76 864.79 1.84 0.61 0.09 108.12 12 179.50 1594.50 8199.00 -9.78
2017 287.44 865.15 1.71 0.57 0.12 104.89 10 216.50 897.50 3919.00 -8.98
2018 504.75 865.36 1.86 0.62 0.11 80.09 11 181.25 980.75 5696.25 -9.39
2019 179.68 866.37 1.66 0.55 0.12 85.92 11 139.92 1044.08 4962.92 -9.24
2020 490.34 866.15 1.77 0.59 0.12 142.57 11 224.33 1150.67 5661.33 -9.38
2021 56.37 867.09 1.62 0.54 0.02 47.71 11 108.25 808.75 3436.25 -8.84
2022 155.84 867.31 1.73 0.58 0.01 66.25 12 711.42 5234.58 23753.00 -10.94
2023 407.16 867.16 1.89 0.63 0.12 114.04 12 246.58 1336.42 7420.00 -9.68
2024 561.28 867.05 1.84 0.61 0.05 99.48 11 67.92 625.08 3259.92 -8.78
2025 268.90 867.78 1.83 0.61 0.02 56.15 13 226.67 1667.33 8530.33 -9.83
2026 937.87 867.69 1.89 0.63 0.05 5.62 13 144.42 852.58 4783.58 -9.20
2027 894.32 868.93 1.81 0.60 0.07 11.29 12 657.67 3087.33 16324.00 -10.53
2028 83.80 870.84 1.81 0.60 0.03 42.75 13 244.67 2300.33 11652.33 -10.17
2029 383.86 870.88 2.01 0.67 0.03 89.00 13 20.67 497.33 3285.33 -8.79
2030 847.69 870.79 1.77 0.59 0.08 170.85 11 135.25 538.75 2559.25 -8.52
2031 972.79 871.48 1.66 0.55 0.13 2.92 10 105.58 422.42 2147.17 -8.33
2032 498.28 872.40 1.76 0.59 0.13 139.39 11 943.33 5116.67 25420.33 -11.01
2033 596.29 872.38 1.79 0.60 0.12 136.44 11 479.00 2374.00 12542.00 -10.25
2034 999.79 871.98 1.88 0.63 0.14 62.79 13 234.83 1099.17 5905.17 -9.43
2035 40.15 873.06 1.81 0.60 0.06 80.71 13 13005.50 124521.50 584520.50 -14.42
2036 235.83 873.43 1.68 0.56 0.14 71.32 10 18.67 336.33 1526.33 -7.96
2037 547.68 872.80 1.87 0.62 0.09 169.44 12 165.42 505.58 3306.00 -8.80
2038 28.74 874.03 1.84 0.61 0.08 47.33 12 111.33 677.67 3252.00 -8.78
2039 948.02 874.27 1.92 0.64 0.13 172.88 13 69.33 563.67 2968.67 -8.68
2040 521.09 874.74 1.94 0.65 0.05 3.72 12 49.92 424.08 2176.00 -8.34
2041 858.19 875.36 1.69 0.56 0.05 78.40 10 94.67 474.33 2614.33 -8.54
2042 291.87 875.94 1.89 0.63 0.05 64.87 13 590.17 5105.83 27246.83 -11.09
2043 835.53 876.10 1.70 0.57 0.12 153.12 10 438.42 1883.58 9604.83 -9.96
2044 315.98 876.59 1.77 0.59 0.10 63.01 12 130.42 926.58 4716.00 -9.18
2045 327.10 877.14 1.82 0.61 0.06 107.89 12 189.00 1675.00 8029.00 -9.76
2046 422.26 877.21 1.91 0.64 0.15 152.78 11 145.42 529.58 3093.42 -8.73
2047 462.23 876.75 1.86 0.62 0.06 4.83 12 209.25 1309.75 7458.00 -9.68
2048 106.71 879.10 1.72 0.57 0.06 88.69 12 125.92 1074.08 4676.00 -9.17
2049 406.89 879.31 1.84 0.61 0.12 84.32 12 126.92 583.08 3469.00 -8.85
2050 784.29 879.24 1.77 0.59 0.05 42.09 11 348.42 1420.58 7039.42 -9.62
2051 303.26 880.87 1.82 0.61 0.06 52.30 12 4426.00 33198.00 171852.00 -13.09
2052 282.74 881.71 1.78 0.59 0.19 74.23 11 115.67 568.33 2984.67 -8.69
2053 115.01 883.07 1.71 0.57 0.05 15.21 10 45.83 783.17 3112.67 -8.73
2054 200.75 883.12 1.83 0.61 0.14 90.17 9 70.17 222.83 1334.50 -7.81
2055 397.92 883.48 1.84 0.61 0.18 87.80 11 132.17 750.83 4332.17 -9.09
2056 880.82 882.94 1.93 0.64 0.07 13.95 13 385.08 1692.92 10191.92 -10.02
2057 923.92 882.80 1.95 0.65 0.16 97.30 12 45.33 422.67 2228.00 -8.37
2058 236.17 883.98 1.95 0.65 0.18 83.17 12 -12.67 349.67 2031.00 -8.27
2059 856.91 884.36 1.88 0.63 0.17 3.39 12 164.83 1017.17 5256.00 -9.30
2060 972.41 883.73 1.77 0.59 0.15 37.36 11 628.17 2225.83 12510.17 -10.24
2061 909.88 885.52 1.65 0.55 0.02 79.88 10 187.00 689.00 3208.00 -8.77
